lat,lng,time,id
39.119204,116.369434,1243545456000,180
39.118791,116.369529,1243545457000,180
39.118545,116.369578,1243545458000,180
39.118295,116.369628,1243545459000,180
39.118043,116.369681,1243545460000,180
39.117791,116.369734,1243545461000,180
39.117533,116.369786,1243545462000,180
39.117276,116.369839,1243545463000,180
39.114465,116.369562,1243545468000,180
39.114203,116.369629,1243545469000,180
39.113913,116.36983,1243545470000,180
39.113633,116.369886,1243545471000,180
39.113353,116.369985,1243545472000,180
39.113064,116.370087,1243545473000,180
39.11277,116.370167,1243545474000,180
39.110271,116.370024,1243545479000,180
39.109853,116.370056,1243545480000,180
39.109376,116.369984,1243545481000,180
39.10896,116.369927,1243545482000,180
39.108565,116.36992,1243545483000,180
39.108171,116.369944,1243545484000,180
39.107786,116.370006,1243545485000,180
39.107402,116.37005,1243545486000,180
39.107009,116.370086,1243545487000,180
39.106615,116.37012,1243545488000,180
39.106223,116.370154,1243545489000,180
39.105837,116.370188,1243545490000,180
39.10545,116.370229,1243545491000,180
39.10506,116.370259,1243545492000,180
39.104673,116.370289,1243545493000,180
39.104285,116.37031,1243545494000,180
39.103902,116.370346,1243545495000,180
39.103519,116.370391,1243545496000,180
39.103135,116.370427,1243545497000,180
39.102754,116.370471,1243545498000,180
39.102374,116.370514,1243545499000,180
39.101984,116.370544,1243545500000,180
39.101593,116.370575,1243545501000,180
39.101202,116.370605,1243545502000,180
39.100811,116.370645,1243545503000,180
39.10042,116.370684,1243545504000,180
39.100028,116.370724,1243545505000,180
39.099634,116.370767,1243545506000,180
39.099241,116.370811,1243545507000,180
39.098847,116.370854,1243545508000,180
39.098453,116.370896,1243545509000,180
39.098059,116.370938,1243545510000,180
39.097666,116.370979,1243545511000,180
39.097274,116.371018,1243545512000,180
39.096881,116.371054,1243545513000,180
39.096488,116.371092,1243545514000,180
39.096095,116.371129,1243545515000,180
39.095702,116.371165,1243545516000,180
39.09531,116.371201,1243545517000,180
39.09492,116.371232,1243545518000,180
39.094528,116.371257,1243545519000,180
39.094142,116.371282,1243545520000,180
39.093766,116.371305,1243545521000,180
39.093365,116.37128,1243545522000,180
39.092975,116.371276,1243545523000,180
39.092591,116.371281,1243545524000,180
39.092208,116.371297,1243545525000,180
39.091827,116.37132,1243545526000,180
39.091445,116.371339,1243545527000,180
39.091063,116.371359,1243545528000,180
39.090681,116.371384,1243545529000,180
39.090299,116.371417,1243545530000,180
39.089911,116.371433,1243545531000,180
39.089518,116.371439,1243545532000,180
39.089127,116.371453,1243545533000,180
39.088738,116.37147,1243545534000,180
39.088352,116.371483,1243545535000,180
39.087963,116.371494,1243545536000,180
39.087573,116.371509,1243545537000,180
39.08718,116.371524,1243545538000,180
39.08679,116.371539,1243545539000,180
39.086401,116.371558,1243545540000,180
39.086012,116.371574,1243545541000,180
39.085622,116.371592,1243545542000,180
39.085233,116.371613,1243545543000,180
39.084842,116.371632,1243545544000,180
39.08445,116.371646,1243545545000,180
39.08406,116.37167,1243545546000,180
39.083671,116.371698,1243545547000,180
39.083283,116.371743,1243545548000,180
39.082891,116.371776,1243545549000,180
39.082498,116.371805,1243545550000,180
39.082105,116.371841,1243545551000,180
39.081712,116.371875,1243545552000,180
39.081318,116.371902,1243545553000,180
39.080929,116.371932,1243545554000,180
39.080543,116.371956,1243545555000,180
39.080156,116.371985,1243545556000,180
39.079767,116.37201,1243545557000,180
39.079379,116.372036,1243545558000,180
39.078992,116.372066,1243545559000,180
39.078613,116.3721,1243545560000,180
39.07823,116.372125,1243545561000,180
39.077844,116.372158,1243545562000,180
39.077461,116.372194,1243545563000,180
39.077072,116.372223,1243545564000,180
39.076678,116.372243,1243545565000,180
39.076286,116.372271,1243545566000,180
39.075896,116.372295,1243545567000,180
39.075508,116.372319,1243545568000,180
39.075116,116.37235,1243545569000,180
39.074726,116.372387,1243545570000,180
39.074334,116.372421,1243545571000,180
39.073939,116.372453,1243545572000,180
39.073546,116.372487,1243545573000,180
39.073153,116.372527,1243545574000,180
39.072763,116.372574,1243545575000,180
39.072373,116.372627,1243545576000,180
39.071983,116.372672,1243545577000,180
39.071594,116.372729,1243545578000,180
39.071206,116.372801,1243545579000,180
39.070817,116.372871,1243545580000,180
39.070428,116.372947,1243545581000,180
39.07005,116.373032,1243545582000,180
39.069681,116.373151,1243545583000,180
39.069325,116.373327,1243545584000,180
39.068961,116.373461,1243545585000,180
39.068592,116.373594,1243545586000,180
39.068226,116.373774,1243545587000,180
39.067837,116.373931,1243545588000,180
39.067463,116.374088,1243545589000,180
39.067097,116.374258,1243545590000,180
39.066744,116.374451,1243545591000,180
39.066398,116.374685,1243545592000,180
39.066041,116.374878,1243545593000,180
39.065689,116.375087,1243545594000,180
39.065336,116.375285,1243545595000,180
39.064978,116.375472,1243545596000,180
39.064624,116.375659,1243545597000,180
39.064267,116.375843,1243545598000,180
39.063909,116.376035,1243545599000,180
39.063551,116.376224,1243545600000,180
39.063194,116.37641,1243545601000,180
39.062837,116.376594,1243545602000,180
39.062477,116.376779,1243545603000,180
39.062109,116.376945,1243545604000,180
39.06174,116.377112,1243545605000,180
39.061365,116.377251,1243545606000,180
39.060974,116.377349,1243545607000,180
39.0606,116.377485,1243545608000,180
39.060231,116.37761,1243545609000,180
39.059874,116.377741,1243545610000,180
39.059481,116.377809,1243545611000,180
39.05909,116.377872,1243545612000,180
39.05869,116.377863,1243545613000,180
39.058283,116.37786,1243545614000,180
39.057888,116.377878,1243545615000,180
39.057494,116.377882,1243545616000,180
39.057091,116.377863,1243545617000,180
39.05669,116.37785,1243545618000,180
39.056282,116.377812,1243545619000,180
39.055886,116.377793,1243545620000,180
39.055494,116.377796,1243545621000,180
39.055098,116.377795,1243545622000,180
39.054706,116.377779,1243545623000,180
39.054315,116.377772,1243545624000,180
39.053922,116.377761,1243545625000,180
39.053533,116.377763,1243545626000,180
39.053145,116.377767,1243545627000,180
39.052755,116.377772,1243545628000,180
39.052363,116.377769,1243545629000,180
39.051967,116.377762,1243545630000,180
39.051576,116.377765,1243545631000,180
39.051187,116.377774,1243545632000,180
39.050797,116.377782,1243545633000,180
39.050409,116.377797,1243545634000,180
39.050019,116.377799,1243545635000,180
39.049635,116.377815,1243545636000,180
39.049248,116.37783,1243545637000,180
39.048857,116.377837,1243545638000,180
39.048464,116.377836,1243545639000,180
39.04808,116.377853,1243545640000,180
39.047695,116.377868,1243545641000,180
39.047309,116.377886,1243545642000,180
39.046928,116.377905,1243545643000,180
39.046548,116.377918,1243545644000,180
39.046162,116.377924,1243545645000,180
39.04577,116.377937,1243545646000,180
39.04538,116.377939,1243545647000,180
39.044991,116.377953,1243545648000,180
39.044602,116.377965,1243545649000,180
39.044213,116.377976,1243545650000,180
39.043824,116.377989,1243545651000,180
39.043434,116.377998,1243545652000,180
39.043043,116.378005,1243545653000,180
39.042651,116.37801,1243545654000,180
39.042262,116.378021,1243545655000,180
39.04187,116.378025,1243545656000,180
39.041475,116.37802,1243545657000,180
39.041084,116.37801,1243545658000,180
39.040694,116.378004,1243545659000,180
39.040299,116.377997,1243545660000,180
39.039907,116.378002,1243545661000,180
39.039517,116.378013,1243545662000,180
39.039134,116.378033,1243545663000,180
39.038747,116.378046,1243545664000,180
39.03836,116.378057,1243545665000,180
39.03797,116.378069,1243545666000,180
39.037579,116.378078,1243545667000,180
39.037186,116.378088,1243545668000,180
39.036796,116.378098,1243545669000,180
39.036414,116.378112,1243545670000,180
39.036024,116.378122,1243545671000,180
39.035637,116.378147,1243545672000,180
39.035248,116.378164,1243545673000,180
39.034857,116.378175,1243545674000,180
39.034465,116.378193,1243545675000,180
39.034073,116.378211,1243545676000,180
39.033683,116.378234,1243545677000,180
39.033299,116.378253,1243545678000,180
39.032914,116.378275,1243545679000,180
39.032526,116.378296,1243545680000,180
39.032137,116.378313,1243545681000,180
39.031746,116.378326,1243545682000,180
39.031355,116.378335,1243545683000,180
39.030965,116.378347,1243545684000,180
39.030585,116.378359,1243545685000,180
39.030197,116.378353,1243545686000,180
39.029812,116.378358,1243545687000,180
39.029425,116.378365,1243545688000,180
39.029041,116.378372,1243545689000,180
39.028656,116.378382,1243545690000,180
39.028269,116.378388,1243545691000,180
39.027885,116.378396,1243545692000,180
39.027498,116.378405,1243545693000,180
39.027111,116.378422,1243545694000,180
39.026724,116.378432,1243545695000,180
39.02634,116.378441,1243545696000,180
39.025953,116.378451,1243545697000,180
39.025562,116.378463,1243545698000,180
39.025169,116.378473,1243545699000,180
39.024777,116.378485,1243545700000,180
39.024387,116.378496,1243545701000,180
39.023995,116.378505,1243545702000,180
39.023593,116.378516,1243545703000,180
39.023199,116.378526,1243545704000,180
39.022805,116.378533,1243545705000,180
39.022411,116.378542,1243545706000,180
39.022017,116.378547,1243545707000,180
39.021624,116.378554,1243545708000,180
39.02123,116.378551,1243545709000,180
39.020837,116.37855,1243545710000,180
39.020445,116.378554,1243545711000,180
39.020053,116.378565,1243545712000,180
39.019661,116.378577,1243545713000,180
39.019269,116.378588,1243545714000,180
39.018881,116.3786,1243545715000,180
39.018491,116.378607,1243545716000,180
39.018094,116.378598,1243545717000,180
39.017698,116.378602,1243545718000,180
39.017305,116.378609,1243545719000,180
39.01691,116.378616,1243545720000,180
39.016513,116.378623,1243545721000,180
39.016114,116.378632,1243545722000,180
39.015713,116.378651,1243545723000,180
39.015318,116.378663,1243545724000,180
39.014925,116.378686,1243545725000,180
39.014532,116.378711,1243545726000,180
39.01414,116.37873,1243545727000,180
39.013747,116.378744,1243545728000,180
39.013355,116.378754,1243545729000,180
39.012961,116.378767,1243545730000,180
39.012567,116.378778,1243545731000,180
39.012173,116.378791,1243545732000,180
39.011779,116.378805,1243545733000,180
39.011385,116.378819,1243545734000,180
39.010998,116.378818,1243545735000,180
39.010602,116.378828,1243545736000,180
39.010207,116.378835,1243545737000,180
39.009811,116.378827,1243545738000,180
39.009414,116.378816,1243545739000,180
39.009019,116.378809,1243545740000,180
39.008627,116.378786,1243545741000,180
39.008238,116.37872,1243545742000,180
39.007903,116.378641,1243545743000,180
39.007509,116.378552,1243545744000,180
39.007115,116.378461,1243545745000,180
39.006728,116.378346,1243545746000,180
39.0063,116.378093,1243545747000,180
39.005935,116.377945,1243545748000,180
39.005591,116.377787,1243545749000,180
39.005229,116.377614,1243545750000,180
39.004844,116.377439,1243545751000,180
39.004455,116.377237,1243545752000,180
39.004107,116.37705,1243545753000,180
39.003772,116.376828,1243545754000,180
39.00345,116.376603,1243545755000,180
39.003149,116.376376,1243545756000,180
39.00282,116.376096,1243545757000,180
39.002506,116.375852,1243545758000,180
39.002237,116.375588,1243545759000,180
39.001911,116.375253,1243545760000,180
39.001613,116.374914,1243545761000,180
39.001317,116.374571,1243545762000,180
39.001122,116.374166,1243545763000,180
39.000835,116.373577,1243545764000,180
39.000529,116.373079,1243545765000,180
39.000315,116.372556,1243545766000,180
39.000091,116.37202,1243545767000,180
38.999811,116.371559,1243545768000,180
38.999545,116.371127,1243545769000,180
38.999295,116.370712,1243545770000,180
38.999016,116.370262,1243545771000,180
38.998743,116.369815,1243545772000,180
38.998471,116.369441,1243545773000,180
38.998194,116.369069,1243545774000,180
38.997918,116.36869,1243545775000,180
38.997637,116.36828,1243545776000,180
38.997358,116.367899,1243545777000,180
38.997072,116.367524,1243545778000,180
38.996784,116.36715,1243545779000,180
38.996493,116.366786,1243545780000,180
38.996192,116.366437,1243545781000,180
38.995896,116.366101,1243545782000,180
38.995574,116.365807,1243545783000,180
38.995261,116.365494,1243545784000,180
38.994954,116.365206,1243545785000,180
38.994641,116.364945,1243545786000,180
38.994309,116.364675,1243545787000,180
38.993953,116.364432,1243545788000,180
38.993632,116.364225,1243545789000,180
38.993294,116.364078,1243545790000,180
38.992967,116.363903,1243545791000,180
38.992453,116.363712,1243545792000,180
38.992014,116.363502,1243545793000,180
38.991659,116.363286,1243545794000,180
38.991304,116.363074,1243545795000,180
38.99095,116.362871,1243545796000,180
38.99057,116.362664,1243545797000,180
38.990211,116.362459,1243545798000,180
38.989852,116.362258,1243545799000,180
38.989471,116.362062,1243545800000,180
38.989106,116.361863,1243545801000,180
38.988739,116.361668,1243545802000,180
38.988374,116.361482,1243545803000,180
38.988007,116.3613,1243545804000,180
38.987645,116.361112,1243545805000,180
38.987283,116.360914,1243545806000,180
38.986921,116.360711,1243545807000,180
38.986561,116.360522,1243545808000,180
38.986202,116.360322,1243545809000,180
38.98584,116.360133,1243545810000,180
38.985482,116.359941,1243545811000,180
38.985122,116.359751,1243545812000,180
38.984764,116.359561,1243545813000,180
38.984407,116.359354,1243545814000,180
38.983999,116.359138,1243545815000,180
38.983619,116.358931,1243545816000,180
38.983222,116.358719,1243545817000,180
38.982849,116.358508,1243545818000,180
38.982483,116.358303,1243545819000,180
38.982122,116.358106,1243545820000,180
38.981753,116.357898,1243545821000,180
38.981389,116.357694,1243545822000,180
38.981028,116.357489,1243545823000,180
38.980662,116.357273,1243545824000,180
38.980304,116.357073,1243545825000,180
38.979945,116.356859,1243545826000,180
38.979587,116.356646,1243545827000,180
38.979227,116.356436,1243545828000,180
38.978871,116.356235,1243545829000,180
38.978509,116.356006,1243545830000,180
38.978155,116.355799,1243545831000,180
38.977803,116.355574,1243545832000,180
38.977451,116.355371,1243545833000,180
38.977104,116.355171,1243545834000,180
38.976758,116.354943,1243545835000,180
38.976411,116.354726,1243545836000,180
38.976063,116.354514,1243545837000,180
38.975718,116.354318,1243545838000,180
38.975375,116.354118,1243545839000,180
38.975032,116.353903,1243545840000,180
38.974694,116.353711,1243545841000,180
38.974359,116.353518,1243545842000,180
38.974026,116.353322,1243545843000,180
38.973689,116.353125,1243545844000,180
38.973358,116.352938,1243545845000,180
38.973028,116.352758,1243545846000,180
38.972699,116.352569,1243545847000,180
38.972375,116.352385,1243545848000,180
38.972056,116.352183,1243545849000,180
38.971735,116.352,1243545850000,180
38.971414,116.351805,1243545851000,180
38.971093,116.351613,1243545852000,180
38.970777,116.351427,1243545853000,180
38.970461,116.35123,1243545854000,180
38.970153,116.351047,1243545855000,180
38.969843,116.350877,1243545856000,180
38.969533,116.350703,1243545857000,180
38.969232,116.350529,1243545858000,180
38.968937,116.350368,1243545859000,180
38.968653,116.350214,1243545860000,180
38.968359,116.350046,1243545861000,180
38.968073,116.349888,1243545862000,180
38.967781,116.349716,1243545863000,180
38.967489,116.34955,1243545864000,180
38.967199,116.349378,1243545865000,180
38.966909,116.349207,1243545866000,180
38.966617,116.349036,1243545867000,180
38.966324,116.348862,1243545868000,180
38.966039,116.348695,1243545869000,180
38.965749,116.348523,1243545870000,180
38.965457,116.348342,1243545871000,180
38.965168,116.348172,1243545872000,180
38.964879,116.348005,1243545873000,180
38.964589,116.347839,1243545874000,180
38.964301,116.347678,1243545875000,180
38.964011,116.347517,1243545876000,180
38.963724,116.347348,1243545877000,180
38.963438,116.347165,1243545878000,180
38.963157,116.346995,1243545879000,180
38.962873,116.34683,1243545880000,180
38.962587,116.346663,1243545881000,180
38.962306,116.346508,1243545882000,180
38.962022,116.346342,1243545883000,180
38.961738,116.346176,1243545884000,180
38.961455,116.346009,1243545885000,180
38.961167,116.34584,1243545886000,180
38.960879,116.345678,1243545887000,180
38.960587,116.34552,1243545888000,180
38.960297,116.345373,1243545889000,180
38.960002,116.34523,1243545890000,180
38.959695,116.345103,1243545891000,180
38.959378,116.34499,1243545892000,180
38.959073,116.344886,1243545893000,180
38.958766,116.344799,1243545894000,180
38.958453,116.344714,1243545895000,180
38.958125,116.344642,1243545896000,180
38.957792,116.344574,1243545897000,180
38.9575,116.344588,1243545898000,180
38.957194,116.344573,1243545899000,180
38.956885,116.344571,1243545900000,180
38.956568,116.344589,1243545901000,180
38.956243,116.344636,1243545902000,180
38.955922,116.344656,1243545903000,180
38.955588,116.344684,1243545904000,180
38.955263,116.34475,1243545905000,180
38.954953,116.344827,1243545906000,180
38.954665,116.344985,1243545907000,180
38.954348,116.345028,1243545908000,180
38.954067,116.34519,1243545909000,180
38.953785,116.345346,1243545910000,180
38.953522,116.345618,1243545911000,180
38.953233,116.345822,1243545912000,180
38.953003,116.346184,1243545913000,180
38.952751,116.346466,1243545914000,180
38.952488,116.346714,1243545915000,180
38.952222,116.346954,1243545916000,180
38.951951,116.347185,1243545917000,180
38.951679,116.347416,1243545918000,180
38.951399,116.347626,1243545919000,180
38.95112,116.347821,1243545920000,180
38.950841,116.348025,1243545921000,180
38.950558,116.348214,1243545922000,180
38.950279,116.34841,1243545923000,180
38.949995,116.348592,1243545924000,180
38.949709,116.348783,1243545925000,180
38.949427,116.348972,1243545926000,180
38.949139,116.349149,1243545927000,180
38.948851,116.349324,1243545928000,180
38.948566,116.349505,1243545929000,180
38.948282,116.349686,1243545930000,180
38.947996,116.349869,1243545931000,180
38.947706,116.350054,1243545932000,180
38.947414,116.350249,1243545933000,180
38.947128,116.350429,1243545934000,180
38.946843,116.350601,1243545935000,180
38.946553,116.350761,1243545936000,180
38.946262,116.350915,1243545937000,180
38.945962,116.351055,1243545938000,180
38.945665,116.351201,1243545939000,180
38.945365,116.35134,1243545940000,180
38.945064,116.351477,1243545941000,180
38.944758,116.351602,1243545942000,180
38.944456,116.351732,1243545943000,180
38.944148,116.351853,1243545944000,180
38.94384,116.35197,1243545945000,180
38.943534,116.35207,1243545946000,180
38.943215,116.352133,1243545947000,180
38.9429,116.352188,1243545948000,180
38.942585,116.352241,1243545949000,180
38.942258,116.352289,1243545950000,180
38.941919,116.352318,1243545951000,180
38.941553,116.352278,1243545952000,180
38.941203,116.352287,1243545953000,180
38.940848,116.35226,1243545954000,180
38.940506,116.352251,1243545955000,180
38.940176,116.352264,1243545956000,180
38.939832,116.352259,1243545957000,180
38.939493,116.352264,1243545958000,180
38.939156,116.352273,1243545959000,180
38.938816,116.352267,1243545960000,180
38.93848,116.352276,1243545961000,180
38.938148,116.352295,1243545962000,180
38.937814,116.352309,1243545963000,180
38.937485,116.352321,1243545964000,180
38.937154,116.352329,1243545965000,180
38.936817,116.352336,1243545966000,180
38.936485,116.352355,1243545967000,180
38.936154,116.352377,1243545968000,180
38.935822,116.352394,1243545969000,180
38.935494,116.352407,1243545970000,180
38.935159,116.352422,1243545971000,180
38.934827,116.352436,1243545972000,180
38.934494,116.352447,1243545973000,180
38.934162,116.352465,1243545974000,180
38.933824,116.352477,1243545975000,180
38.933487,116.35249,1243545976000,180
38.933147,116.352502,1243545977000,180
38.93281,116.352514,1243545978000,180
38.932471,116.352516,1243545979000,180
38.932128,116.352507,1243545980000,180
38.931785,116.352513,1243545981000,180
38.931438,116.352528,1243545982000,180
38.93111,116.352543,1243545983000,180
38.930775,116.352558,1243545984000,180
38.930435,116.352567,1243545985000,180
38.930096,116.352579,1243545986000,180
38.929759,116.352595,1243545987000,180
38.929423,116.352602,1243545988000,180
38.929087,116.352615,1243545989000,180
38.928752,116.352626,1243545990000,180
38.928418,116.35264,1243545991000,180
38.928081,116.352646,1243545992000,180
38.927748,116.35265,1243545993000,180
38.927416,116.352656,1243545994000,180
38.927079,116.352641,1243545995000,180
38.926743,116.352632,1243545996000,180
38.926401,116.35259,1243545997000,180
38.926065,116.352546,1243545998000,180
38.925746,116.352504,1243545999000,180
38.925412,116.352474,1243546000000,180
38.925079,116.352411,1243546001000,180
38.924766,116.352353,1243546002000,180
38.92444,116.352272,1243546003000,180
38.924113,116.352187,1243546004000,180
38.92378,116.352075,1243546005000,180
38.923414,116.351863,1243546006000,180
38.923072,116.351708,1243546007000,180
38.922703,116.351465,1243546008000,180
38.922347,116.351246,1243546009000,180
38.922001,116.351029,1243546010000,180
38.921671,116.350839,1243546011000,180
38.92135,116.350636,1243546012000,180
38.921021,116.350447,1243546013000,180
38.920691,116.350267,1243546014000,180
38.92037,116.350101,1243546015000,180
38.920043,116.349911,1243546016000,180
38.919726,116.349734,1243546017000,180
38.919417,116.349573,1243546018000,180
38.919094,116.349399,1243546019000,180
38.918774,116.349235,1243546020000,180
38.918449,116.349078,1243546021000,180
38.918123,116.348906,1243546022000,180
38.917796,116.348724,1243546023000,180
38.917471,116.34855,1243546024000,180
38.917282,116.348774,1243546025000,180
38.916959,116.348615,1243546026000,180
38.91664,116.348467,1243546027000,180
38.916315,116.348298,1243546028000,180
38.915995,116.348136,1243546029000,180
38.91567,116.34796,1243546030000,180
38.915341,116.347789,1243546031000,180
38.915016,116.347619,1243546032000,180
38.914689,116.347445,1243546033000,180
38.914366,116.34727,1243546034000,180
38.914046,116.347099,1243546035000,180
38.913725,116.346926,1243546036000,180
38.913403,116.346749,1243546037000,180
38.913079,116.34658,1243546038000,180
38.912754,116.346406,1243546039000,180
38.91243,116.346232,1243546040000,180
38.912101,116.346062,1243546041000,180
38.91177,116.345894,1243546042000,180
38.911438,116.345728,1243546043000,180
38.911102,116.345553,1243546044000,180
38.910762,116.345383,1243546045000,180
38.91042,116.345211,1243546046000,180
38.910083,116.345037,1243546047000,180
38.909747,116.344865,1243546048000,180
38.90941,116.344696,1243546049000,180
38.909077,116.344522,1243546050000,180
38.908742,116.34435,1243546051000,180
38.908396,116.344178,1243546052000,180
38.908063,116.343999,1243546053000,180
38.907729,116.343822,1243546054000,180
38.907393,116.343645,1243546055000,180
38.907058,116.343472,1243546056000,180
38.906723,116.3433,1243546057000,180
38.90638,116.343129,1243546058000,180
38.906041,116.342948,1243546059000,180
38.905702,116.342763,1243546060000,180
38.905365,116.342578,1243546061000,180
38.905032,116.342385,1243546062000,180
38.904719,116.342179,1243546063000,180
38.904391,116.341976,1243546064000,180
38.904058,116.341764,1243546065000,180
38.903726,116.341553,1243546066000,180
38.903398,116.34134,1243546067000,180
38.903071,116.341127,1243546068000,180
38.902746,116.34091,1243546069000,180
38.902418,116.34069,1243546070000,180
38.902094,116.340473,1243546071000,180
38.90177,116.340255,1243546072000,180
38.901449,116.340034,1243546073000,180
38.90113,116.339811,1243546074000,180
38.90081,116.33959,1243546075000,180
38.900493,116.33937,1243546076000,180
38.900175,116.33915,1243546077000,180
38.899859,116.338935,1243546078000,180
38.89954,116.338713,1243546079000,180
38.899218,116.338492,1243546080000,180
38.898893,116.338267,1243546081000,180
38.898568,116.338048,1243546082000,180
38.898243,116.337826,1243546083000,180
38.897919,116.337607,1243546084000,180
38.897595,116.337388,1243546085000,180
38.897275,116.337164,1243546086000,180
38.896954,116.336942,1243546087000,180
38.896633,116.33672,1243546088000,180
38.89631,116.336497,1243546089000,180
